Episode,Reward,Steps,Success,Collisions
2815,347.31,38,0,0
2816,347.52,40,0,0
2817,347.25,51,0,0
2818,346.6,48,0,0
2819,347.51,36,0,0
2820,347.06,44,0,0
2821,346.81,70,0,0
2822,348.28,54,0,0
2823,347.95,37,0,0
2824,347.39,40,0,0
2825,347.87,36,0,0
2826,347.68,42,0,0
2827,347.65,42,0,0
2828,346.78,50,0,0
2829,349.05,46,0,0
2830,347.91,36,0,0
2831,347.57,36,0,0
2832,346.78,46,0,0
2833,347.72,38,0,0
2834,347.41,34,0,0
2835,347.84,30,0,0
2836,347.78,56,0,0
2837,347.17,46,0,0
2838,347.6,51,0,0
2839,347.91,40,0,0
2840,347.46,40,0,0
2841,347.22,38,0,0
2842,347.87,30,0,0
2843,347.17,56,0,0
2844,347.23,42,0,0
2845,346.6,50,0,0
2846,347.95,37,0,0
2847,346.96,48,0,0
2848,348.25,68,0,0
2849,347.27,38,0,0
2850,346.85,47,0,0
2851,346.3,54,0,0
2852,346.07,52,0,0
2853,347.32,48,0,0
2854,347.35,34,0,0
2855,346.07,57,0,0
2856,347.53,42,0,0
2857,347.13,46,0,0
2858,345.66,70,0,0
2859,347.48,40,0,0
2860,347.6,51,0,0
2861,345.75,72,0,0
2862,346.76,50,0,0
2863,347.77,34,0,0
2864,347.34,38,0,0
2865,345.32,80,0,0
2866,347.61,50,0,0
2867,347.09,44,0,0
2868,345.94,47,0,0
2869,346.93,47,0,0
2870,347.05,49,0,0
2871,347.73,38,0,0
2872,347.53,46,0,0
2873,346.69,67,0,0
2874,345.77,54,0,0
2875,346.67,44,0,0
2876,347.53,36,0,0
2877,347.48,42,0,0
2878,347.17,36,0,0
2879,347.91,36,0,0
2880,348.09,42,0,0
2881,347.06,40,0,0
2882,346.85,48,0,0
2883,347.2,42,0,0
2884,347.35,38,0,0
2885,347.55,50,0,0
2886,347.29,42,0,0
2887,347.45,40,0,0
2888,348.13,38,0,0
2889,346.85,42,0,0
2890,346.9,42,0,0
2891,347.2,46,0,0
2892,348.16,34,0,0
2893,348.17,48,0,0
2894,346.53,48,0,0
2895,346.16,68,0,0
2896,346.93,48,0,0
2897,347.77,34,0,0
2898,347.18,36,0,0
2899,347.3,62,0,0
2900,347.49,40,0,0
2901,347.25,42,0,0
2902,347.61,52,0,0
2903,347.35,34,0,0
2904,347.25,38,0,0
2905,346.45,48,0,0
2906,347.48,40,0,0
2907,347.57,36,0,0
2908,347.73,38,0,0
2909,345.04,63,0,0
2910,347.25,56,0,0
2911,347.89,40,0,0
2912,347.51,54,0,0
2913,347.37,44,0,0
2914,347.5,42,0,0
2915,346.87,42,0,0
2916,347.01,53,0,0
2917,346.13,62,0,0
2918,347.12,42,0,0
2919,347.27,38,0,0
2920,347.24,48,0,0
2921,346.37,69,0,0
2922,346.17,60,0,0
2923,347.52,36,0,0
2924,347.68,48,0,0
2925,348.0,32,0,0
2926,348.16,48,0,0
2927,347.84,44,0,0
2928,347.97,36,0,0
2929,347.16,40,0,0
2930,347.29,48,0,0
2931,346.83,46,0,0
2932,347.23,47,0,0
2933,347.83,44,0,0
2934,347.64,37,0,0
2935,347.51,40,0,0
2936,347.17,36,0,0
2937,346.64,54,0,0
2938,347.0,44,0,0
2939,347.8,34,0,0
2940,347.56,41,0,0
2941,347.36,43,0,0
2942,347.63,42,0,0
2943,346.07,56,0,0
2944,347.06,48,0,0
2945,347.69,42,0,0
2946,347.59,42,0,0
2947,346.74,40,0,0
2948,347.03,58,0,0
2949,347.4,48,0,0
2950,347.09,50,0,0
2951,346.97,67,0,0
2952,345.64,61,0,0
2953,346.97,48,0,0
2954,347.19,36,0,0
2955,348.09,38,0,0
2956,347.48,46,0,0
2957,347.19,55,0,0
2958,347.68,43,0,0
2959,346.73,46,0,0
2960,347.02,54,0,0
2961,347.44,40,0,0
2962,347.07,50,0,0
2963,347.81,34,0,0
2964,346.53,48,0,0
2965,348.12,38,0,0
2966,347.55,50,0,0
2967,348.1,38,0,0
2968,347.9,36,0,0
2969,347.21,51,0,0
2970,347.28,42,0,0
2971,346.21,53,0,0
2972,347.95,36,0,0
2973,347.08,50,0,0
2974,347.0,40,0,0
2975,347.53,40,0,0
2976,347.1,50,0,0
2977,347.69,42,0,0
2978,344.67,58,0,0
2979,347.63,42,0,0
2980,347.88,40,0,0
2981,348.18,34,0,0
2982,346.86,51,0,0
2983,347.13,40,0,0
2984,347.13,45,0,0
2985,346.41,48,0,0
2986,348.27,40,0,0
2987,347.09,36,0,0
2988,347.12,40,0,0
2989,347.4,34,0,0
2990,347.79,34,0,0
2991,347.56,36,0,0
2992,347.75,43,0,0
2993,347.49,45,0,0
2994,347.65,56,0,0
2995,347.7,52,0,0
2996,346.71,64,0,0
2997,347.16,36,0,0
2998,348.14,38,0,0
2999,347.11,45,0,0
3000,347.81,44,0,0
3001,347.15,40,0,0
3002,347.29,38,0,0
3003,347.23,46,0,0
3004,347.25,46,0,0
3005,346.52,65,0,0
3006,346.8,46,0,0
3007,347.63,42,0,0
3008,347.48,49,0,0
3009,347.08,40,0,0
3010,345.98,75,0,0
3011,347.02,48,0,0
3012,347.48,50,0,0
3013,346.9,48,0,0
3014,347.0,44,0,0
3015,347.74,58,0,0
3016,347.1,36,0,0
3017,345.63,70,0,0
3018,347.26,42,0,0
3019,347.24,52,0,0
3020,347.54,36,0,0
3021,346.89,48,0,0
3022,346.99,48,0,0
3023,346.91,42,0,0
3024,348.22,39,0,0
3025,347.78,50,0,0
3026,347.78,55,0,0
3027,345.56,82,0,0
3028,347.6,41,0,0
3029,348.24,49,0,0
3030,347.59,36,0,0
3031,347.8,34,0,0
3032,347.59,36,0,0
3033,347.63,46,0,0
3034,347.46,46,0,0
3035,347.31,48,0,0
3036,346.28,44,0,0
3037,346.85,42,0,0
3038,347.59,46,0,0
3039,347.65,56,0,0
3040,347.92,46,0,0
3041,346.41,62,0,0
3042,347.2,55,0,0
3043,346.93,48,0,0
3044,346.72,46,0,0
3045,347.23,46,0,0
3046,347.67,47,0,0
3047,347.37,48,0,0
3048,347.84,44,0,0
3049,346.97,48,0,0
3050,346.78,42,0,0
3051,347.41,44,0,0
3052,347.55,45,0,0
3053,346.86,42,0,0
3054,347.55,40,0,0
3055,347.8,43,0,0
3056,347.86,40,0,0
3057,347.56,36,0,0
3058,347.92,41,0,0
3059,347.83,34,0,0
3060,346.65,50,0,0
3061,347.86,35,0,0
3062,346.93,48,0,0
3063,347.55,36,0,0
3064,347.59,42,0,0
3065,347.02,44,0,0
3066,347.27,48,0,0
3067,346.87,48,0,0
3068,347.8,53,0,0
3069,347.53,50,0,0
3070,347.07,40,0,0
3071,347.7,38,0,0
3072,347.36,38,0,0
3073,347.39,48,0,0
3074,346.5,52,0,0
3075,347.76,34,0,0
3076,346.54,90,0,0
3077,347.15,36,0,0
3078,347.73,39,0,0
3079,347.83,36,0,0
3080,347.46,58,0,0
3081,348.25,44,0,0
3082,346.69,49,0,0
3083,348.05,32,0,0
3084,347.97,36,0,0
3085,346.83,42,0,0
3086,347.59,41,0,0
3087,347.03,40,0,0
3088,347.24,46,0,0
3089,347.83,39,0,0
3090,347.54,40,0,0
3091,347.68,38,0,0
3092,347.88,40,0,0
3093,347.51,36,0,0
3094,345.77,62,0,0
3095,347.56,40,0,0
3096,348.02,42,0,0
3097,346.37,46,0,0
3098,347.43,44,0,0
3099,346.84,51,0,0
3100,346.98,40,0,0
3101,346.97,39,0,0
3102,346.71,40,0,0
3103,347.51,41,0,0
3104,348.39,36,0,0
3105,347.77,49,0,0
3106,346.68,40,0,0
3107,347.71,38,0,0
3108,346.98,44,0,0
3109,348.08,47,0,0
3110,347.73,52,0,0
3111,347.37,38,0,0
3112,346.85,47,0,0
3113,348.17,34,0,0
3114,347.73,39,0,0
3115,346.27,44,0,0
3116,346.92,44,0,0
3117,346.47,42,0,0
3118,347.56,36,0,0
3119,347.55,42,0,0
3120,347.92,35,0,0
3121,347.66,32,0,0
3122,347.31,52,0,0
3123,347.75,38,0,0
3124,347.82,49,0,0
3125,347.51,40,0,0
3126,347.36,44,0,0
3127,347.99,50,0,0
3128,347.96,36,0,0
3129,347.31,38,0,0
3130,348.06,32,0,0
3131,348.05,32,0,0
3132,346.97,48,0,0
3133,347.55,36,0,0
3134,347.18,36,0,0
3135,347.81,34,0,0
3136,347.83,44,0,0
3137,346.69,40,0,0
3138,347.43,34,0,0
3139,347.11,49,0,0
3140,348.21,40,0,0
3141,347.95,36,0,0
3142,347.51,40,0,0
3143,347.08,42,0,0
3144,347.79,44,0,0
3145,347.95,41,0,0
3146,347.12,41,0,0
3147,347.2,42,0,0
3148,348.08,42,0,0
3149,346.71,40,0,0
3150,348.16,38,0,0
3151,347.58,36,0,0
3152,346.49,52,0,0
3153,347.33,48,0,0
3154,346.79,69,0,0
3155,347.5,40,0,0
3156,347.63,42,0,0
3157,346.76,60,0,0
3158,347.93,40,0,0
3159,347.4,48,0,0
3160,347.22,38,0,0
3161,347.56,41,0,0
3162,347.8,63,0,0
3163,346.77,50,0,0
3164,345.91,50,0,0
3165,348.04,32,0,0
3166,347.31,38,0,0
3167,347.25,65,0,0
3168,347.99,47,0,0
3169,347.66,32,0,0
3170,347.32,52,0,0
3171,347.57,50,0,0
3172,347.68,34,0,0
3173,347.87,40,0,0
3174,347.8,34,0,0
3175,347.23,46,0,0
3176,346.55,66,0,0
3177,347.12,40,0,0
3178,347.88,30,0,0
3179,347.59,36,0,0
3180,347.38,38,0,0
3181,346.88,61,0,0
3182,347.36,36,0,0
3183,347.68,42,0,0
3184,347.18,41,0,0
3185,347.55,36,0,0
3186,345.87,64,0,0
3187,346.88,38,0,0
3188,346.85,42,0,0
3189,347.52,36,0,0
3190,346.69,53,0,0
3191,347.7,56,0,0
3192,347.39,48,0,0
3193,348.4,36,0,0
3194,347.97,41,0,0
3195,347.57,36,0,0
3196,346.64,44,0,0
3197,347.06,44,0,0
3198,347.48,40,0,0
3199,347.95,42,0,0
3200,347.92,40,0,0
3201,347.83,34,0,0
3202,347.26,42,0,0
3203,347.9,40,0,0
3204,347.26,51,0,0
3205,347.49,40,0,0
3206,347.54,46,0,0
3207,347.24,42,0,0
3208,347.06,39,0,0
3209,346.88,56,0,0
3210,348.04,32,0,0
3211,345.83,54,0,0
3212,347.41,48,0,0
3213,347.33,38,0,0
3214,347.56,36,0,0
3215,347.05,44,0,0
3216,347.07,40,0,0
3217,347.42,40,0,0
3218,347.77,34,0,0
3219,347.92,40,0,0
3220,347.8,34,0,0
3221,347.57,38,0,0
3222,347.29,38,0,0
3223,347.55,36,0,0
3224,346.54,42,0,0
3225,347.86,58,0,0
3226,347.47,40,0,0
3227,347.63,32,0,0
3228,347.12,45,0,0
3229,348.14,48,0,0
3230,346.83,48,0,0
3231,348.1,42,0,0
3232,347.14,50,0,0
3233,347.51,36,0,0
3234,347.41,34,0,0
3235,348.06,44,0,0
3236,348.02,46,0,0
3237,347.35,61,0,0
3238,347.33,38,0,0
3239,347.57,36,0,0
3240,347.91,50,0,0
3241,347.8,34,0,0
3242,346.93,42,0,0
3243,347.62,46,0,0
3244,346.72,59,0,0
3245,346.51,56,0,0
3246,346.78,46,0,0
3247,347.5,44,0,0
3248,347.32,38,0,0
3249,347.15,51,0,0
3250,346.82,38,0,0
3251,347.93,40,0,0
3252,347.23,46,0,0
3253,347.83,48,0,0
3254,347.81,34,0,0
3255,347.88,40,0,0
3256,347.46,36,0,0
3257,347.48,45,0,0
3258,347.36,38,0,0
3259,347.74,38,0,0
3260,347.65,42,0,0
3261,346.95,43,0,0
3262,348.28,45,0,0
3263,347.57,45,0,0
3264,346.94,62,0,0
3265,347.46,35,0,0
3266,346.38,52,0,0
3267,347.35,38,0,0
3268,347.0,52,0,0
3269,347.62,32,0,0
3270,346.74,45,0,0
3271,346.94,48,0,0
3272,348.19,34,0,0
3273,346.82,46,0,0
3274,348.02,37,0,0
3275,347.66,42,0,0
3276,347.83,34,0,0
3277,347.59,36,0,0
3278,347.7,42,0,0
3279,346.91,48,0,0
3280,347.69,42,0,0
3281,346.82,41,0,0
3282,347.34,44,0,0
3283,347.24,46,0,0
3284,347.87,30,0,0
3285,347.74,38,0,0
3286,347.83,44,0,0
3287,347.56,50,0,0
3288,346.84,52,0,0
3289,347.7,42,0,0
3290,346.96,44,0,0
3291,347.37,39,0,0
3292,346.94,38,0,0
3293,347.88,30,0,0
3294,347.17,41,0,0
3295,347.28,42,0,0
3296,347.46,39,0,0
3297,348.25,39,0,0
3298,348.19,34,0,0
3299,346.69,49,0,0
3300,347.51,40,0,0
3301,346.59,48,0,0
3302,347.54,40,0,0
3303,347.37,44,0,0
3304,347.57,36,0,0
3305,347.75,38,0,0
3306,347.32,56,0,0
3307,347.31,38,0,0
3308,347.09,50,0,0
3309,347.77,38,0,0
3310,346.65,44,0,0
3311,348.22,34,0,0
3312,347.54,36,0,0
3313,347.89,40,0,0
3314,347.44,39,0,0
3315,347.92,49,0,0
3316,347.18,36,0,0
3317,347.16,36,0,0
3318,347.76,34,0,0
3319,347.46,44,0,0
3320,347.43,34,0,0
3321,347.69,48,0,0
3322,347.2,36,0,0
3323,347.46,44,0,0
3324,347.4,34,0,0
3325,347.19,36,0,0
3326,346.84,46,0,0
3327,346.54,48,0,0
3328,347.98,38,0,0
3329,347.0,44,0,0
3330,347.85,50,0,0
3331,347.3,42,0,0
3332,347.66,46,0,0
3333,347.15,50,0,0
3334,347.82,48,0,0
3335,347.06,40,0,0
3336,347.25,42,0,0
3337,346.94,52,0,0
3338,347.29,42,0,0
3339,347.11,40,0,0
3340,348.17,38,0,0
3341,347.5,44,0,0
3342,347.71,33,0,0
3343,347.13,54,0,0
3344,347.78,34,0,0
3345,348.06,48,0,0
3346,347.24,42,0,0
3347,347.49,40,0,0
3348,346.89,52,0,0
3349,347.49,40,0,0
3350,346.74,41,0,0
3351,347.15,46,0,0
3352,347.63,46,0,0
3353,347.36,48,0,0
3354,347.21,56,0,0
3355,347.55,36,0,0
3356,346.75,46,0,0
3357,346.94,43,0,0
3358,347.13,40,0,0
3359,347.6,36,0,0
3360,347.15,50,0,0
3361,346.73,50,0,0
3362,346.95,44,0,0
3363,347.76,49,0,0
3364,347.48,40,0,0
3365,347.39,40,0,0
3366,347.49,40,0,0
3367,346.95,38,0,0
3368,348.18,38,0,0
3369,347.87,36,0,0
3370,347.7,38,0,0
3371,347.33,38,0,0
3372,347.69,33,0,0
3373,347.34,38,0,0
3374,347.34,34,0,0
3375,347.41,34,0,0
3376,347.83,34,0,0
3377,347.35,38,0,0
3378,347.82,39,0,0
3379,346.51,48,0,0
3380,347.1,40,0,0
3381,347.64,46,0,0
3382,347.3,42,0,0
3383,347.29,42,0,0
3384,347.19,36,0,0
3385,347.19,36,0,0
3386,347.56,36,0,0
3387,347.34,38,0,0
3388,347.74,38,0,0
3389,347.44,34,0,0
3390,347.01,48,0,0
3391,348.37,37,0,0
3392,347.66,38,0,0
3393,347.75,38,0,0
3394,347.71,38,0,0
3395,347.92,51,0,0
3396,346.51,48,0,0
3397,347.3,52,0,0
3398,347.5,40,0,0
3399,347.56,46,0,0
3400,347.6,51,0,0
3401,346.35,54,0,0
3402,348.25,40,0,0
3403,346.91,42,0,0
3404,347.95,40,0,0
3405,347.92,40,0,0
3406,347.35,48,0,0
3407,348.04,52,0,0
3408,347.68,42,0,0
3409,347.67,32,0,0
3410,347.38,48,0,0
3411,348.04,32,0,0
3412,348.16,38,0,0
3413,347.34,34,0,0
3414,347.07,44,0,0
3415,347.24,42,0,0
3416,346.76,60,0,0
3417,346.94,38,0,0
3418,346.21,54,0,0
3419,347.76,38,0,0
3420,347.31,47,0,0
3421,347.37,38,0,0
3422,347.64,32,0,0
3423,346.75,55,0,0
3424,347.77,34,0,0
3425,347.46,44,0,0
3426,347.92,36,0,0
3427,346.37,42,0,0
3428,347.01,44,0,0
3429,347.52,55,0,0
3430,347.73,38,0,0
3431,346.97,44,0,0
3432,347.34,38,0,0
3433,347.87,40,0,0
3434,347.45,50,0,0
3435,347.44,44,0,0
3436,345.72,52,0,0
3437,348.0,36,0,0
3438,347.51,35,0,0
3439,347.59,38,0,0
3440,347.68,37,0,0
3441,347.38,48,0,0
3442,347.31,42,0,0
3443,346.46,42,0,0
3444,347.38,38,0,0
3445,347.82,48,0,0
3446,347.08,40,0,0
3447,347.32,47,0,0
3448,347.81,34,0,0
3449,348.1,38,0,0
3450,347.19,36,0,0
3451,347.66,32,0,0
3452,347.44,34,0,0
3453,347.22,46,0,0
3454,347.57,36,0,0
3455,347.13,36,0,0
3456,347.28,38,0,0
3457,348.15,38,0,0
3458,347.41,34,0,0
3459,346.95,38,0,0
3460,347.04,44,0,0
3461,348.37,46,0,0
3462,347.55,46,0,0
3463,346.94,38,0,0
3464,346.54,48,0,0
3465,347.56,40,0,0
3466,347.31,38,0,0
3467,347.71,34,0,0
3468,347.36,34,0,0
3469,347.86,30,0,0
3470,347.93,36,0,0
3471,347.66,38,0,0
3472,347.88,30,0,0
3473,346.87,46,0,0
3474,347.69,38,0,0
3475,346.79,60,0,0
3476,347.82,34,0,0
3477,346.31,44,0,0
3478,347.16,40,0,0
3479,347.56,55,0,0
3480,347.28,42,0,0
3481,346.27,50,0,0
3482,347.93,40,0,0
3483,346.75,50,0,0
3484,347.57,36,0,0
3485,348.41,37,0,0
3486,347.35,34,0,0
3487,347.77,38,0,0
3488,347.88,36,0,0
3489,347.42,34,0,0
3490,347.37,38,0,0
3491,347.88,30,0,0
3492,347.56,36,0,0
3493,347.29,42,0,0
3494,347.58,41,0,0
3495,347.17,42,0,0
3496,347.61,36,0,0
3497,346.68,40,0,0
3498,346.46,42,0,0
3499,347.76,34,0,0
3500,348.16,38,0,0
3501,345.94,64,0,0
3502,347.22,46,0,0
3503,347.26,52,0,0
3504,347.37,44,0,0
3505,347.02,44,0,0
3506,347.7,42,0,0
3507,347.12,50,0,0
3508,347.21,46,0,0
3509,347.41,34,0,0
3510,347.02,36,0,0
3511,347.41,48,0,0
3512,347.36,38,0,0
3513,346.99,44,0,0
3514,347.46,39,0,0
3515,347.39,53,0,0
3516,347.16,36,0,0
3517,348.07,43,0,0
3518,347.42,34,0,0
3519,347.68,34,0,0
3520,346.87,42,0,0
3521,346.61,44,0,0
3522,347.38,48,0,0
3523,346.19,62,0,0
3524,347.32,42,0,0
3525,347.34,40,0,0
3526,347.45,44,0,0
3527,347.51,40,0,0
3528,346.36,46,0,0
3529,347.93,40,0,0
3530,347.38,40,0,0
3531,347.04,40,0,0
3532,347.45,44,0,0
3533,347.63,32,0,0
3534,347.6,37,0,0
3535,347.75,38,0,0
3536,346.83,46,0,0
3537,347.74,34,0,0
3538,347.25,42,0,0
3539,347.85,40,0,0
3540,347.24,46,0,0
3541,347.45,45,0,0
3542,348.11,33,0,0
3543,347.32,42,0,0
3544,347.5,36,0,0
3545,347.5,36,0,0
3546,347.65,32,0,0
3547,347.67,46,0,0
3548,347.78,44,0,0
3549,347.33,38,0,0
3550,347.42,34,0,0
3551,348.04,32,0,0
3552,347.6,36,0,0
3553,346.99,43,0,0
3554,347.54,40,0,0
3555,348.21,44,0,0
3556,347.36,38,0,0
3557,347.61,56,0,0
3558,348.33,35,0,0
3559,347.51,40,0,0
3560,347.91,50,0,0
3561,347.54,42,0,0
3562,347.84,34,0,0
3563,347.73,38,0,0
3564,347.8,44,0,0
3565,347.56,40,0,0
3566,347.82,34,0,0
3567,347.97,36,0,0
3568,347.87,30,0,0
3569,347.33,34,0,0
3570,348.0,32,0,0
3571,347.31,52,0,0
3572,347.54,40,0,0
3573,347.08,44,0,0
3574,347.68,33,0,0
3575,347.92,54,0,0
3576,347.99,37,0,0
3577,347.8,34,0,0
3578,347.72,43,0,0
3579,348.09,38,0,0
3580,347.51,40,0,0
3581,347.52,41,0,0
3582,347.39,34,0,0
3583,348.14,38,0,0
3584,347.98,47,0,0
3585,347.95,36,0,0
3586,347.1,36,0,0
3587,347.79,48,0,0
3588,347.32,38,0,0
3589,347.43,34,0,0
3590,347.54,40,0,0
3591,347.82,34,0,0
3592,347.7,48,0,0
3593,347.4,40,0,0
3594,347.94,36,0,0
3595,347.37,34,0,0
3596,346.96,43,0,0
3597,347.3,42,0,0
3598,347.6,36,0,0
3599,347.03,44,0,0
3600,347.63,32,0,0
3601,346.66,53,0,0
3602,347.58,42,0,0
3603,348.41,41,0,0
3604,347.33,38,0,0
3605,347.67,32,0,0
3606,347.58,50,0,0
3607,347.39,48,0,0
3608,347.43,34,0,0
3609,346.66,54,0,0
3610,347.17,46,0,0
3611,347.41,34,0,0
3612,347.43,39,0,0
3613,347.18,46,0,0
3614,347.74,33,0,0
3615,347.44,39,0,0
3616,347.94,40,0,0
3617,346.9,44,0,0
3618,347.5,40,0,0
3619,347.68,42,0,0
3620,347.15,46,0,0
3621,347.47,44,0,0
3622,347.62,32,0,0
3623,347.84,44,0,0
3624,347.81,34,0,0
3625,347.87,30,0,0
3626,347.18,42,0,0
3627,347.74,38,0,0
3628,347.81,43,0,0
3629,347.58,36,0,0
3630,347.24,48,0,0
3631,346.91,38,0,0
3632,347.46,40,0,0
3633,347.38,34,0,0
3634,347.52,36,0,0
3635,348.09,38,0,0
3636,347.74,38,0,0
3637,347.81,34,0,0
3638,347.14,42,0,0
3639,346.45,51,0,0
3640,347.44,34,0,0
3641,347.42,34,0,0
3642,347.16,36,0,0
3643,346.96,38,0,0
3644,347.5,54,0,0
3645,347.72,42,0,0
3646,346.86,42,0,0
3647,347.02,40,0,0
3648,347.76,38,0,0
3649,347.85,40,0,0
3650,347.82,40,0,0
3651,347.46,44,0,0
3652,347.21,46,0,0
3653,347.11,36,0,0
3654,347.81,34,0,0
3655,347.41,34,0,0
3656,346.75,40,0,0
3657,347.98,36,0,0
3658,347.35,34,0,0
3659,347.09,40,0,0
3660,347.71,38,0,0
3661,347.39,38,0,0
3662,347.38,34,0,0
3663,347.58,42,0,0
3664,346.65,44,0,0
3665,346.71,50,0,0
3666,348.06,32,0,0
3667,347.22,52,0,0
3668,346.57,58,0,0
3669,347.17,42,0,0
3670,346.65,44,0,0
3671,347.75,38,0,0
3672,347.62,46,0,0
3673,347.19,42,0,0
3674,347.19,46,0,0
3675,347.61,36,0,0
3676,347.55,36,0,0
3677,347.31,38,0,0
3678,348.0,36,0,0
3679,347.66,56,0,0
3680,346.88,51,0,0
3681,347.41,34,0,0
3682,347.42,58,0,0
3683,347.62,42,0,0
3684,347.67,42,0,0
3685,347.7,38,0,0
3686,347.87,30,0,0
3687,347.21,46,0,0
3688,347.32,42,0,0
3689,347.73,38,0,0
3690,347.09,50,0,0
3691,346.89,56,0,0
3692,347.35,43,0,0
3693,347.4,34,0,0
3694,347.6,36,0,0
3695,347.45,35,0,0
3696,347.99,37,0,0
3697,348.1,38,0,0
3698,347.69,42,0,0
3699,347.05,48,0,0
3700,346.95,38,0,0
3701,347.53,36,0,0
3702,347.5,40,0,0
3703,347.99,46,0,0
3704,346.84,38,0,0
3705,346.84,46,0,0
3706,347.34,38,0,0
3707,346.33,50,0,0
3708,347.58,41,0,0
3709,347.87,44,0,0
3710,346.83,56,0,0
3711,347.88,36,0,0
3712,347.63,47,0,0
3713,347.36,38,0,0
3714,347.48,40,0,0
3715,347.06,44,0,0
3716,348.06,38,0,0
3717,347.82,34,0,0
3718,347.22,38,0,0
3719,347.15,40,0,0
3720,346.28,58,0,0
3721,347.72,52,0,0
3722,346.44,50,0,0
3723,347.38,38,0,0
3724,347.4,39,0,0
3725,347.52,50,0,0
3726,347.02,48,0,0
3727,347.08,36,0,0
3728,347.02,40,0,0
3729,347.76,34,0,0
3730,347.89,35,0,0
3731,347.66,32,0,0
3732,347.36,34,0,0
3733,347.43,49,0,0
3734,348.01,37,0,0
3735,347.41,44,0,0
3736,347.34,34,0,0
3737,348.34,45,0,0
3738,346.9,42,0,0
3739,347.36,38,0,0
3740,347.34,38,0,0
3741,347.57,36,0,0
3742,347.37,34,0,0
3743,347.69,38,0,0
3744,347.36,38,0,0
3745,347.75,33,0,0
