iteration,ep_len_mean,ep_rew_mean,fps,time_elapsed,total_timesteps,approx_kl,clip_fraction,clip_range,entropy_loss,explained_variance,learning_rate,loss,n_updates,policy_gradient_loss,value_loss
0,0,0,0,0,0,0.0014680028,0.0783203125,0.1,-1.4534620698541403,0.6486888825893402,5e-05,509.1485900878906,1290,0.000681312964297831,628.5408940792083
0,0,0,0,0,0,0.0021684733,0.1279296875,0.1,-1.4478705294430256,0.6435807049274445,5e-05,626.1692504882812,1300,-0.0009425379772437737,656.6324139118194
0,0,0,0,0,0,0.0033467985,0.13671875,0.1,-1.4422564920037986,0.6088023483753204,5e-05,799.956787109375,1310,-0.0007813029587850906,634.6232998847961
0,0,0,0,0,0,0.0011544763,0.09189453125,0.1,-1.4444872207939625,0.6497384309768677,5e-05,604.9578247070312,1320,0.00047225339731085116,624.1311028003693
0,0,0,0,0,0,0.00065798603,0.053515625,0.1,-1.4500063460320234,0.6920802593231201,5e-05,684.5843505859375,1330,0.0003871559238177724,604.6122840404511
0,0,0,0,0,0,0.0012045287,0.0630859375,0.1,-1.4429038666188716,0.6661114394664764,5e-05,579.4661865234375,1340,0.00047701454313937576,612.3230034351349
0,0,0,0,0,0,0.001871218,0.07353515625,0.1,-1.4285108357667924,0.6846705079078674,5e-05,422.05712890625,1350,-0.0016619252332020552,669.2329548358917
0,0,0,0,0,0,0.001479313,0.0875,0.1,-1.460442589968443,0.6039586961269379,5e-05,1017.4275512695312,1360,0.00022297347240964882,497.8156835079193
0,0,0,0,0,0,0.0023718923,0.12509765625,0.1,-1.4308616265654563,0.6506501138210297,5e-05,350.9641418457031,1370,-0.001074154786147119,611.5944529533386
0,0,0,0,0,0,0.0014524937,0.03984375,0.1,-1.4467856161296369,0.6733841001987457,5e-05,729.6389770507812,1380,0.00065465363295516,560.0613717079162
0,0,0,0,0,0,0.0013318486,0.0787109375,0.1,-1.4298667144030333,0.696605920791626,5e-05,554.0013427734375,1390,0.00046183039958123116,601.7049559116364
0,0,0,0,0,0,0.0024941508,0.1111328125,0.1,-1.4230508375912905,0.6866227686405182,5e-05,349.3330383300781,1400,-0.0013914080525864847,593.5486577033996
0,0,0,0,0,0,0.0019817578,0.11220703125,0.1,-1.4207089703530074,0.6597146987915039,5e-05,976.3878173828125,1410,-0.0005253683899354656,602.7263391256332
0,0,0,0,0,0,0.0010555862,0.0658203125,0.1,-1.4155504159629344,0.6759220659732819,5e-05,450.6722717285156,1420,-0.0012461005680961534,628.0194379806519
0,0,0,0,0,0,0.0016077216,0.08427734375,0.1,-1.434225357696414,0.6465090215206146,5e-05,211.18397521972656,1430,0.0012709358386928215,453.69385583400725
0,0,0,0,0,0,0.0018270777,0.10380859375,0.1,-1.4178196083754302,0.6895218193531036,5e-05,549.5558471679688,1440,-0.0013923930542659945,542.4236322402954
0,0,0,0,0,0,0.0013025958,0.0642578125,0.1,-1.411963789537549,0.7396005392074585,5e-05,424.9459228515625,1450,-0.0001829489949159324,478.1023938417435
0,0,0,0,0,0,0.0014163259,0.05029296875,0.1,-1.399217825755477,0.7235080599784851,5e-05,446.6445617675781,1460,0.0006856815591163468,554.5948559761048
0,0,0,0,0,0,0.002133701,0.1287109375,0.1,-1.4040418088436126,0.7249419391155243,5e-05,220.4139404296875,1470,-0.003603368697804399,525.9344053268433
0,0,0,0,0,0,0.0004992768,0.0546875,0.1,-1.4288371078670026,0.7055972218513489,5e-05,343.21099853515625,1480,0.001114107490866445,432.92954607009887
0,0,0,0,0,0,0.0020275835,0.110546875,0.1,-1.3897754620760678,0.7649083137512207,5e-05,221.16067504882812,1490,-0.0017611050679988693,512.7378322124481
0,0,0,0,0,0,0.0008812598,0.080078125,0.1,-1.399069209396839,0.7351389527320862,5e-05,671.7792358398438,1500,-0.0005130703881150112,512.8792201519012
0,0,0,0,0,0,0.0014118031,0.07861328125,0.1,-1.4264740239828826,0.6444763839244843,5e-05,817.958251953125,1510,-0.0006675793512840756,500.8215915203094
0,0,0,0,0,0,0.0017647427,0.10361328125,0.1,-1.410738929733634,0.6992603540420532,5e-05,429.41961669921875,1520,-0.0007248567984788678,516.2284862518311
0,0,0,0,0,0,0.001991845,0.12412109375,0.1,-1.4117124665528535,0.7298335433006287,5e-05,560.3714599609375,1530,-0.0018202706372903777,474.4052344322205
0,0,0,0,0,0,0.00069777196,0.05615234375,0.1,-1.4068653784692287,0.7542122155427933,5e-05,399.2171325683594,1540,0.0006539596426591743,481.9207430839539
0,0,0,0,0,0,0.0020712516,0.08720703125,0.1,-1.4087658125907183,0.7011623382568359,5e-05,667.4765014648438,1550,-0.0018356896558543666,522.7116924285889
0,0,0,0,0,0,0.00096183625,0.08720703125,0.1,-1.3964858178049326,0.7497416734695435,5e-05,211.49183654785156,1560,-5.151612713234499e-05,432.34667978286745
0,0,0,0,0,0,0.0017354949,0.0779296875,0.1,-1.415765406563878,0.7823547422885895,5e-05,258.5917663574219,1570,-5.918204406043515e-05,353.3604528903961
0,0,0,0,0,0,0.0013079802,0.09970703125,0.1,-1.3945644699037074,0.7960106283426285,5e-05,589.4698486328125,1580,-0.00047269897331716495,424.582128572464
0,0,0,0,0,0,0.0022160616,0.1169921875,0.1,-1.3873000625520944,0.773080438375473,5e-05,611.7081298828125,1590,-0.0032550100404478144,463.15327124595643
0,0,0,0,0,0,0.0020961189,0.09794921875,0.1,-1.367175741866231,0.7490482926368713,5e-05,273.03021240234375,1600,-0.0010970566916512325,443.71394686698915
0,0,0,0,0,0,0.0022361681,0.10517578125,0.1,-1.4011379454284907,0.7337929010391235,5e-05,363.5888671875,1610,-0.0017680347809800878,338.53660371303556
0,0,0,0,0,0,0.0016089447,0.10712890625,0.1,-1.3927026122808457,0.7309495210647583,5e-05,476.9979248046875,1620,-0.0030810551506874617,421.5070767879486
0,0,0,0,0,0,0.0022667672,0.10771484375,0.1,-1.3896762885153293,0.7719314396381378,5e-05,390.42987060546875,1630,0.0010594515573757236,403.0470473766327
0,0,0,0,0,0,0.0014105616,0.0935546875,0.1,-1.3850753989070654,0.713500589132309,5e-05,661.3519287109375,1640,-0.002574149757856503,455.5204484462738
0,0,0,0,0,0,0.0016748069,0.07333984375,0.1,-1.3830577794462442,0.7532710134983063,5e-05,326.4476013183594,1650,0.00027269661222817376,370.63077075481414
0,0,0,0,0,0,0.0028480273,0.13720703125,0.1,-1.39117199704051,0.7946063876152039,5e-05,151.7669677734375,1660,-0.0009450358003959991,355.85779383182523
0,0,0,0,0,0,0.0023652583,0.14326171875,0.1,-1.3728188134729862,0.7891001403331757,5e-05,247.3040008544922,1670,-0.0031423825734236744,343.8257810592651
0,0,0,0,0,0,0.0013943475,0.1197265625,0.1,-1.3734201915562152,0.8209661245346069,5e-05,315.95013427734375,1680,-0.0008572662263759412,329.0666822910309
0,0,0,0,0,0,0.0015915873,0.07568359375,0.1,-1.4035968761891127,0.7379035651683807,5e-05,201.7161865234375,1690,-0.0016627831872028764,372.17661995887755
0,0,0,0,0,0,0.0025293964,0.11162109375,0.1,-1.3605472542345525,0.8096346706151962,5e-05,153.78585815429688,1700,-0.0012452486698748544,318.6279803276062
0,0,0,0,0,0,0.0014704352,0.09130859375,0.1,-1.3762595985084771,0.7894913405179977,5e-05,202.57395935058594,1710,-0.001588868972612545,320.8994465589523
0,0,0,0,0,0,0.0020216014,0.11689453125,0.1,-1.3514216784387827,0.8291741907596588,5e-05,188.47836303710938,1720,-0.0012167474156740354,305.94487526416776
0,0,0,0,0,0,0.0013283337,0.078125,0.1,-1.3542491365224123,0.7122092545032501,5e-05,356.0723876953125,1730,-0.0032815958285937084,418.1547812461853
0,0,0,0,0,0,0.0018682783,0.122265625,0.1,-1.3870553392916918,0.7328205406665802,5e-05,319.5498962402344,1740,-0.000719037209637463,339.20126657485963
0,0,0,0,0,0,0.002386719,0.15546875,0.1,-1.391018045321107,0.7484692633152008,5e-05,448.8074035644531,1750,-0.003709852046449669,365.1695566177368
0,0,0,0,0,0,0.0008539605,0.05654296875,0.1,-1.332663655653596,0.7704547047615051,5e-05,521.62109375,1760,-0.0008728617351152935,391.7873023986816
0,0,0,0,0,0,0.0028899384,0.1251953125,0.1,-1.3334503032267093,0.8073776811361313,5e-05,310.0771484375,1770,-0.0021526384014578072,310.973619222641
0,0,0,0,0,0,0.0017600656,0.07744140625,0.1,-1.3642630379647016,0.8218545466661453,5e-05,205.7736358642578,1780,-0.0013391796434007119,272.0523037672043
0,0,0,0,0,0,0.0032968125,0.087890625,0.1,-1.3585877913981677,0.7955727726221085,5e-05,460.19049072265625,1790,2.0735387806780636e-05,334.01036348342893
0,0,0,0,0,0,0.0014351564,0.09013671875,0.1,-1.3495241653174161,0.8163978606462479,5e-05,268.3444519042969,1800,-0.0009357032249681652,317.1958971500397
0,0,0,0,0,0,0.001630154,0.11552734375,0.1,-1.3484011318534612,0.8244097828865051,5e-05,341.87713623046875,1810,-0.0011818404469522647,292.1589584350586
0,0,0,0,0,0,0.0011680678,0.094140625,0.1,-1.3592353992164135,0.7580277621746063,5e-05,425.8131103515625,1820,-0.001359357086766977,375.8630220413208
0,0,0,0,0,0,0.0022842127,0.103125,0.1,-1.3528649728745221,0.7229641377925873,5e-05,233.69850158691406,1830,-0.0026324097416363657,313.6087116956711
0,0,0,0,0,0,0.0011624389,0.06787109375,0.1,-1.3645689338445663,0.7782615274190903,5e-05,265.7784118652344,1840,0.0016663721078657545,319.27238669395445
0,0,0,0,0,0,0.002017469,0.0931640625,0.1,-1.3746307544410228,0.7441190779209137,5e-05,402.5892639160156,1850,-0.0014444588421611115,355.9806399345398
0,0,0,0,0,0,0.0015329685,0.08564453125,0.1,-1.3563550386577845,0.7739282697439194,5e-05,263.97357177734375,1860,-0.0023863839349360207,363.82633261680604
0,0,0,0,0,0,0.0005707139,0.057421875,0.1,-1.3323270812630654,0.7912686467170715,5e-05,285.0506896972656,1870,4.26886515924707e-05,357.05429396629336
0,0,0,0,0,0,0.0015742336,0.055859375,0.1,-1.3379720143973828,0.8268276751041412,5e-05,341.956787109375,1880,-4.387802255223505e-05,314.6445554971695
0,0,0,0,0,0,0.0023594168,0.123828125,0.1,-1.356054288521409,0.8328021764755249,5e-05,217.75833129882812,1890,-0.0015929164201224921,265.2938967227936
0,0,0,0,0,0,0.0020467,0.107421875,0.1,-1.3433431327342986,0.7641783654689789,5e-05,192.11146545410156,1900,-0.0026390339553472586,354.6647747039795
0,0,0,0,0,0,0.0032670042,0.13974609375,0.1,-1.341551047936082,0.8017315119504929,5e-05,308.6780700683594,1910,-0.0016795755393104628,297.91041073799136
0,0,0,0,0,0,0.001559793,0.1037109375,0.1,-1.3424465496093034,0.8250335454940796,5e-05,240.9558563232422,1920,-0.0018453577838954515,274.3556847810745
0,0,0,0,0,0,0.002965101,0.125,0.1,-1.3201887998729944,0.8045653700828552,5e-05,308.7738342285156,1930,-0.00342561047145864,356.2727752685547
0,0,0,0,0,0,0.0015858477,0.13984375,0.1,-1.342140007764101,0.7517496645450592,5e-05,203.68704223632812,1940,-0.001014319751993753,336.2665750980377
0,0,0,0,0,0,0.0008669879,0.07841796875,0.1,-1.312214145436883,0.7706840187311172,5e-05,300.57550048828125,1950,0.0005462218323373236,270.0426283597946
0,0,0,0,0,0,0.0016283675,0.0994140625,0.1,-1.305012609064579,0.838534951210022,5e-05,199.73133850097656,1960,-0.000810777980950661,237.40839021205903
0,0,0,0,0,0,0.0016734013,0.090234375,0.1,-1.3526081420481204,0.7926421165466309,5e-05,186.60775756835938,1970,2.8615907649509608e-05,256.1036622285843
0,0,0,0,0,0,0.0014048766,0.04013671875,0.1,-1.3238367024809121,0.7974844872951508,5e-05,224.5438690185547,1980,-0.0009854306394117885,293.51886315345763
0,0,0,0,0,0,0.0011096734,0.09853515625,0.1,-1.3254922445863486,0.8054681271314621,5e-05,334.5733947753906,1990,0.0010843704323633574,313.57868633270266
0,0,0,0,0,0,0.0019775245,0.12861328125,0.1,-1.305699222907424,0.849988728761673,5e-05,204.42535400390625,2000,-0.0019909932302653033,229.8417009115219
0,0,0,0,0,0,0.0020778603,0.0900390625,0.1,-1.3218778777867555,0.8083692938089371,5e-05,353.87347412109375,2010,-0.0020424965259735473,302.8622470855713
0,0,0,0,0,0,0.0012165912,0.06083984375,0.1,-1.3182060722261668,0.7915726602077484,5e-05,370.2571105957031,2020,0.0005089612386655062,327.5792643547058
0,0,0,0,0,0,0.0024565323,0.05927734375,0.1,-1.3238555293530225,0.7778155952692032,5e-05,280.3481140136719,2030,0.0004265466734068468,319.2447859764099
0,0,0,0,0,0,0.0019044015,0.05966796875,0.1,-1.3298184432089328,0.8134785741567612,5e-05,215.3778839111328,2040,0.0008077899525233079,279.5112609386444
0,0,0,0,0,0,0.0021896467,0.10576171875,0.1,-1.2962643645703793,0.8172296434640884,5e-05,128.48635864257812,2050,-0.0015291647214326076,276.9084153652191
0,0,0,0,0,0,0.0013312714,0.07109375,0.1,-1.2929744675755501,0.8038274645805359,5e-05,194.9503631591797,2060,0.00021734386536991223,269.86549973487854
0,0,0,0,0,0,0.0036747118,0.15791015625,0.1,-1.3108082711696625,0.8314636498689651,5e-05,384.39190673828125,2070,-0.004290763547760435,268.3215816497803
0,0,0,0,0,0,0.0011398852,0.08583984375,0.1,-1.292217244207859,0.8270616978406906,5e-05,181.0955047607422,2080,0.0004719792603282258,244.74251999855042
0,0,0,0,0,0,0.0021366756,0.0951171875,0.1,-1.2926821772009134,0.8324008882045746,5e-05,268.2387390136719,2090,-0.00037229141671559776,248.99844958782197
0,0,0,0,0,0,0.0014309381,0.099609375,0.1,-1.300788988173008,0.8139073252677917,5e-05,283.7768249511719,2100,-0.0009351218599476851,262.1856286048889
0,0,0,0,0,0,0.0017729423,0.09208984375,0.1,-1.301216796413064,0.8502187877893448,5e-05,161.2855682373047,2110,0.00034758370165945964,214.53979437351228
0,0,0,0,0,0,0.0015704897,0.09091796875,0.1,-1.3102150920778513,0.8431805223226547,5e-05,286.3721923828125,2120,-0.0005587699852185324,215.60542516708375
0,0,0,0,0,0,0.0011073345,0.09775390625,0.1,-1.276930397003889,0.8446346819400787,5e-05,264.4256591796875,2130,-0.00230438428116031,239.82467238903047
0,0,0,0,0,0,0.001398828,0.088671875,0.1,-1.286699428036809,0.834533303976059,5e-05,248.13150024414062,2140,-0.0018892803222115618,224.62714035511016
0,0,0,0,0,0,0.001268802,0.06455078125,0.1,-1.2486843194812536,0.8046649098396301,5e-05,204.98800659179688,2150,-0.000545317441719817,261.9031474113464
0,0,0,0,0,0,0.0012258836,0.0853515625,0.1,-1.2953467275947332,0.8204958885908127,5e-05,189.51336669921875,2160,0.00015898309720796533,233.6104140520096
0,0,0,0,0,0,0.00092161674,0.060546875,0.1,-1.3203178424388171,0.8388975709676743,5e-05,222.31336975097656,2170,0.0017608300811843946,229.46994843482972
0,0,0,0,0,0,0.0013636585,0.0509765625,0.1,-1.2999226398766042,0.7779437303543091,5e-05,317.00946044921875,2180,-0.0005340870018699206,316.2536242961884
0,0,0,0,0,0,0.0026450795,0.0966796875,0.1,-1.2849045626819133,0.8393703997135162,5e-05,374.91192626953125,2190,0.0008729795750696212,260.24024918079374
0,0,0,0,0,0,0.0016861062,0.0865234375,0.1,-1.2836384795606137,0.8360017985105515,5e-05,172.8674774169922,2200,-0.0004015735190478154,250.01954278945922
0,0,0,0,0,0,0.0016582545,0.06162109375,0.1,-1.266567561030388,0.8193204253911972,5e-05,290.32891845703125,2210,0.0008951563359005377,263.7194582223892
0,0,0,0,0,0,0.0016316418,0.0650390625,0.1,-1.2777725748717785,0.8166452050209045,5e-05,300.4849548339844,2220,0.000784136020229198,263.0661322593689
0,0,0,0,0,0,0.003096914,0.1306640625,0.1,-1.2881407078355551,0.8444787859916687,5e-05,289.6630554199219,2230,-0.004026036645518616,230.98359541893007
0,0,0,0,0,0,0.0010582557,0.082421875,0.1,-1.2647075332701205,0.8650593310594559,5e-05,203.9916229248047,2240,-0.00023289487580768764,214.1222433567047
0,0,0,0,0,0,0.0014397582,0.06904296875,0.1,-1.2711693283170462,0.8194418400526047,5e-05,290.72027587890625,2250,-0.001386276981793344,265.15251622200014
0,0,0,0,0,0,0.0019051228,0.10595703125,0.1,-1.283544210717082,0.8286729454994202,5e-05,272.8700256347656,2260,-0.001585266242909711,265.1154188632965
0,0,0,0,0,0,0.0016173685,0.11708984375,0.1,-1.26632810048759,0.7587929666042328,5e-05,470.3229675292969,2270,-0.003550765602994943,356.4540610790253
0,0,0,0,0,0,0.0020029107,0.108203125,0.1,-1.256664204224944,0.8437344133853912,5e-05,155.06234741210938,2280,-9.98989853542298e-06,208.516037607193
0,0,0,0,0,0,0.0019242273,0.11884765625,0.1,-1.2622354365885258,0.8238967657089233,5e-05,193.49642944335938,2290,-0.0007227944719488732,234.7739973306656
0,0,0,0,0,0,0.0014269882,0.1025390625,0.1,-1.249435356259346,0.8277258574962616,5e-05,285.64935302734375,2300,-0.0028667099177255295,237.77222385406495
0,0,0,0,0,0,0.0007297062,0.06083984375,0.1,-1.2772800333797931,0.8205014318227768,5e-05,208.91131591796875,2310,-0.00026056722199427893,217.76132414340972
0,0,0,0,0,0,0.0012753112,0.09248046875,0.1,-1.2511580064892769,0.7151170670986176,5e-05,308.2120666503906,2320,-0.0010655277394107543,337.57533168792725
0,0,0,0,0,0,0.00239453,0.0916015625,0.1,-1.2441989824175834,0.7784353643655777,5e-05,270.3923034667969,2330,-0.0020634288470319007,287.36964111328126
0,0,0,0,0,0,0.0019305057,0.08798828125,0.1,-1.24835321046412,0.7858622819185257,5e-05,311.486572265625,2340,6.29521266091615e-05,264.24719071388245
0,0,0,0,0,0,0.0014693316,0.08740234375,0.1,-1.2358336951583624,0.8164891004562378,5e-05,219.0238800048828,2350,0.0006091173490858637,218.11871893405913
0,0,0,0,0,0,0.0016583202,0.09423828125,0.1,-1.2557150781154633,0.7683799117803574,5e-05,164.8788299560547,2360,-0.0026234761375235395,273.84293165206907
0,0,0,0,0,0,0.0018992522,0.0810546875,0.1,-1.244101830944419,0.7962839603424072,5e-05,150.75552368164062,2370,-0.0004132983369345311,258.4891957998276
0,0,0,0,0,0,0.0019486352,0.095703125,0.1,-1.2526726856827737,0.7801122814416885,5e-05,326.8254089355469,2380,-0.0020124288661463653,262.99616289138794
0,0,0,0,0,0,0.002186537,0.1408203125,0.1,-1.226813381537795,0.7958364188671112,5e-05,202.79855346679688,2390,-0.00262724027124932,241.06918046474456
0,0,0,0,0,0,0.0012713894,0.05341796875,0.1,-1.2186629299074412,0.8057412654161453,5e-05,283.6307678222656,2400,6.774175344617105e-05,230.48022680282594
0,0,0,0,0,0,0.0018425705,0.09580078125,0.1,-1.2306483458727597,0.821001723408699,5e-05,324.95623779296875,2410,-5.7790019491221754e-05,229.3248526096344
0,0,0,0,0,0,0.0017794063,0.08828125,0.1,-1.2137303959578276,0.8407348543405533,5e-05,212.1746826171875,2420,-2.1039864077465608e-05,212.58371098041533
0,0,0,0,0,0,0.00055083906,0.07119140625,0.1,-1.209707497060299,0.7362307012081146,5e-05,289.77166748046875,2430,-0.0001056023989804089,279.50987272262574
0,0,0,0,0,0,0.0014906428,0.08349609375,0.1,-1.2259348399937153,0.7960982620716095,5e-05,125.1410903930664,2440,-0.0010668321381672285,234.2218782901764
0,0,0,0,0,0,0.0018195315,0.0986328125,0.1,-1.2182703927159308,0.7858940213918686,5e-05,124.26457214355469,2450,-0.0012823827273678035,212.84306676387786
0,0,0,0,0,0,0.0015810572,0.08916015625,0.1,-1.216439064219594,0.8064708113670349,5e-05,283.5022277832031,2460,-0.0010148448804102373,198.41436705589294
0,0,0,0,0,0,0.0019075766,0.0888671875,0.1,-1.2074031580239535,0.798798605799675,5e-05,200.90237426757812,2470,-0.0016345043732144404,218.85743911266326
0,0,0,0,0,0,0.0015249854,0.09140625,0.1,-1.2013462387025355,0.8398645669221878,5e-05,219.6721649169922,2480,0.0005458253916003741,197.4448473215103
0,0,0,0,0,0,0.0008077811,0.062890625,0.1,-1.2259938914328814,0.7949738502502441,5e-05,219.845703125,2490,-0.0005606517734122463,247.6971789598465
0,0,0,0,0,0,0.0025194155,0.09892578125,0.1,-1.2282688159495592,0.8189169466495514,5e-05,171.88934326171875,2500,-0.0010008929355535656,202.28588919639589
0,0,0,0,0,0,0.0010668819,0.07890625,0.1,-1.2024818796664476,0.8338272869586945,5e-05,171.63511657714844,2510,-0.0010946996713755651,205.54975101947784
0,0,0,0,0,0,0.0018274026,0.1435546875,0.1,-1.1995824057608844,0.8422593325376511,5e-05,128.50933837890625,2520,-0.0045895476840087214,165.55088772773743
0,0,0,0,0,0,0.002445655,0.11875,0.1,-1.198292601108551,0.7929010540246964,5e-05,239.5491943359375,2530,-0.0014654096110461978,225.14729812145234
0,0,0,0,0,0,0.0014737363,0.09462890625,0.1,-1.200350208207965,0.7684628069400787,5e-05,224.04368591308594,2540,-0.0011803146509919316,245.36035432815552
0,0,0,0,0,0,0.001777239,0.08984375,0.1,-1.1968084536492825,0.7854830324649811,5e-05,234.8481903076172,2550,-0.0001390584322507493,208.76414215564728
0,0,0,0,0,0,0.0014863622,0.08720703125,0.1,-1.188241373375058,0.7626685500144958,5e-05,241.3574676513672,2560,-0.0005467492592288181,254.24884729385377
0,0,0,0,0,0,0.0028856266,0.1236328125,0.1,-1.1617938840761781,0.8021891266107559,5e-05,205.1245574951172,2570,-0.0026882450634730048,221.62967286109924
0,0,0,0,0,0,0.0033733482,0.13623046875,0.1,-1.221237264201045,0.7348757386207581,5e-05,303.34869384765625,2580,-0.0029401945765130224,260.03601987361907
